TransactionDate,Description,Category,AmountUSD,Balance,TransactionClassification,MerchantClassification,NormalizedEntity,TransactionName,IsCreditCardExpense,Reason,Confidence,RuleHit
2025-03-24,99achr0016706780001 11/19/2024 ach adjustment,Refunds,5800.0,,Other,Other,Other,99achr0016706780001 11/19/2024 ach adjustment,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-25,electronic deposit shopify,Revenue,49.06,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-25,electronic deposit shopify,Revenue,41461.06,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-26,electronic deposit shopify,Revenue,641.23,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-26,electronic deposit shopify,Revenue,40507.05,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-27,electronic deposit shopify,Revenue,35441.27,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-27,electronic deposit shopify,Revenue,863.4,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-30,electronic deposit shopify,Revenue,458.52,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-30,electronic deposit shopify,Revenue,39989.36,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-30,electronic deposit shopify,Revenue,2556.7,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-06-30,electronic deposit shopify,Revenue,1204.91,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shopify,Revenue,159665.33,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-01,electronic deposit shopify,Revenue,1380.69,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-02,electronic deposit shopify,Revenue,47461.01,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-02,electronic deposit shopify,Revenue,323.05,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-03,electronic deposit shopify,Revenue,2055.84,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-03,electronic deposit shopify,Revenue,50454.13,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,electronic deposit shopify,Revenue,2678.87,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,electronic deposit shopify,Revenue,2000.72,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,electronic deposit shopify,Revenue,40261.63,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,electronic deposit shopify,Revenue,3580.28,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-07,electronic deposit shopify,Revenue,2439.24,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shopify,Revenue,797.82,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-08,electronic deposit shopify,Revenue,172961.65,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,electronic deposit shopify,Revenue,1929.36,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-09,electronic deposit shopify,Revenue,34170.99,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-10,electronic deposit shopify,Revenue,1645.43,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-10,electronic deposit shopify,Revenue,34460.62,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-11,electronic deposit shopify,Revenue,2420.13,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-11,electronic deposit shopify,Revenue,37827.54,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-14,electronic deposit shopify,Revenue,33903.18,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-14,electronic deposit shopify,Revenue,568.89,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-14,electronic deposit shopify,Revenue,2401.64,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-14,electronic deposit shopify,Revenue,3702.66,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shopify,Revenue,1002.48,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-15,electronic deposit shopify,Revenue,123256.85,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-16,electronic deposit shopify,Revenue,72362.51,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-16,electronic deposit shopify,Revenue,2654.81,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-17,electronic deposit shopify,Revenue,53035.77,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-17,electronic deposit shopify,Revenue,3392.59,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-18,electronic deposit shopify,Revenue,4255.31,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-18,electronic deposit shopify,Revenue,55363.88,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-21,electronic deposit shopify,Revenue,48803.49,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-21,electronic deposit shopify,Revenue,3904.38,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-21,electronic deposit shopify,Revenue,3659.59,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-21,electronic deposit shopify,Revenue,3548.86,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shopify,Revenue,2956.38,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-22,electronic deposit shopify,Revenue,188139.28,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-23,electronic deposit shopify,Revenue,81236.47,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-23,electronic deposit shopify,Revenue,3088.2,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-24,electronic deposit shopify,Revenue,42368.97,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-24,electronic deposit shopify,Revenue,4304.15,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-25,electronic deposit shopify,Revenue,2026.41,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-25,electronic deposit shopify,Revenue,42150.5,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-28,electronic deposit shopify,Revenue,3299.93,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-28,electronic deposit shopify,Revenue,40908.84,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-28,electronic deposit shopify,Revenue,2321.71,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-28,electronic deposit shopify,Revenue,2894.31,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shopify,Revenue,134849.94,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-29,electronic deposit shopify,Revenue,2162.49,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-30,electronic deposit shopify,Revenue,2369.3,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-30,electronic deposit shopify,Revenue,36892.45,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-31,electronic deposit shopify,Revenue,1549.61,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-07-31,electronic deposit shopify,Revenue,38236.49,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-01,electronic deposit shopify,Revenue,2083.78,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-01,electronic deposit shopify,Revenue,39770.94,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,electronic deposit shopify,Revenue,2674.14,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,electronic deposit shopify,Revenue,32858.9,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,electronic deposit shopify,Revenue,2177.08,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-04,electronic deposit shopify,Revenue,3684.89,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shopify,Revenue,2103.15,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-05,electronic deposit shopify,Revenue,167384.79,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-06,electronic deposit shopify,Revenue,65435.8,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-06,electronic deposit shopify,Revenue,4885.2,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-07,electronic deposit shopify,Revenue,42519.21,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-07,electronic deposit shopify,Revenue,1090.65,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-08,electronic deposit shopify,Revenue,33872.96,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-08,electronic deposit shopify,Revenue,2659.52,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-11,electronic deposit shopify,Revenue,1871.61,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-11,electronic deposit shopify,Revenue,2229.66,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-11,electronic deposit shopify,Revenue,35698.01,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-11,electronic deposit shopify,Revenue,2571.28,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shopify,Revenue,2127.07,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-12,electronic deposit shopify,Revenue,130688.43,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-13,electronic deposit shopify,Revenue,1899.2,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-13,electronic deposit shopify,Revenue,33598.46,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-14,electronic deposit shopify,Revenue,33329.78,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-14,electronic deposit shopify,Revenue,4403.38,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-15,electronic deposit shopify,Revenue,38278.02,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-15,electronic deposit shopify,Revenue,1484.72,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-18,electronic deposit shopify,Revenue,2175.21,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
2025-08-18,electronic deposit shopify,Revenue,40199.75,,Other,Other,Other,electronic deposit shopify,False,No specific rule matched; defaulted to fallback.,0.1,RULE_FALLBACK
